Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,116.38250732421875,0.582955002784729,0.23716099560260773,11.015572547912598,46.506927490234375,668.4983520507812,585.4415283203125,68508.84375,0.4096069931983948,36.96937942504883,0.17992599308490753,8.490893363952637,0.9943199753761292,32.89092254638672,3330.04052734375,1.7303160429000854,17.793916702270508,98.40848541259766,14.925268173217773,7.000000096013537e-06,183.95811462402344,2.564016103744507,0.1191760003566742,0.00021899999410379678,1.0003830194473267,0.04176799952983856,3.543562889099121,0.12888799607753754,131.64894104003906,0.5936560034751892,119.60721588134766,0.5960729718208313,0.2416049987077713,11.270659446716309,48.137733459472656,681.6694946289062,597.8353271484375,69291.2578125,0.41747400164604187,37.38771438598633,0.18809999525547028,8.707253456115723,1.004945993423462,33.17247772216797,3443.20751953125,1.7737890481948853,18.24907112121582,103.96652221679688,15.189183235168457,7.000000096013537e-06,190.06968688964844,2.6382689476013184,0.11950899660587311,0.0002209999947808683,1.0008339881896973,0.042941998690366745,4.006338119506836,0.13170799612998962,132.0582275390625,0.6137800216674805,112.3792724609375,0.5620200037956238,0.22573800384998322,10.675078392028809,45.53572463989258,592.2933959960938,561.34912109375,65113.796875,0.3917979896068573,35.17254638671875,0.17226199805736542,8.27935791015625,0.940405011177063,30.08884620666504,3253.3193359375,1.6758710145950317,17.430511474609375,96.45170593261719,14.079447746276855,7.000000096013537e-06,180.51229858398438,2.458950996398926,0.11694200336933136,0.00020799999765586108,0.99891197681427,0.039834000170230865,3.484761953353882,0.12439300119876862,127.55998229980469,0.5635700225830078,114.78925323486328,0.5712770223617554,0.2325569987297058,10.840879440307617,45.94569778442383,594.55859375,562.0196533203125,65975.6953125,0.3959220051765442,35.701847076416016,0.17554700374603271,8.433548927307129,0.9560480117797852,30.636850357055664,3311.495361328125,1.7091740369796753,17.706623077392578,98.57223510742188,14.287343978881836,7.000000096013537e-06,185.2486114501953,2.5146069526672363,0.11726099997758865,0.00021100000594742596,1.0002540349960327,0.04090899974107742,3.6297900676727295,0.12640100717544556,128.8217010498047,0.574891984462738,79155437,495438691,63927842,176806839,459366516,1966188490,2340488273,34439527442,10075355,61709370,2153623709,238433578,113840634,368170681,14476330517,12908686,360515168,952231750,30992225,493151556,4101220964,40836101,289517255,9,68789308326,60729802,652633711,114400077,62135241,2190487090
2024-04-05,113.90625,0.5748339891433716,0.22976799309253693,10.906997680664062,45.38042449951172,657.8128662109375,578.9669189453125,67837.640625,0.4135969877243042,35.969810485839844,0.17751799523830414,8.38903522491455,0.9917669892311096,33.15645217895508,3318.88525390625,1.6705889701843262,17.347497940063477,98.04344940185547,15.26522445678711,7.000000096013537e-06,174.5015106201172,2.589128017425537,0.11796600371599197,0.00021699999342672527,1.0002739429473877,0.04037800058722496,3.22224497795105,0.1275320053100586,126.76004791259766,0.5875229835510254,116.5916748046875,0.5842999815940857,0.23792900145053864,11.049382209777832,46.56769561767578,713.0036010742188,591.3327026367188,68725.7578125,0.4166969954967499,37.222686767578125,0.1804800033569336,8.508145332336426,1.0035320520401,34.039794921875,3345.66650390625,1.7305959463119507,17.796274185180664,100.10220336914062,15.729576110839844,7.000000096013537e-06,184.977783203125,2.6277339458465576,0.11944600194692612,0.00022000000171829015,1.0010000467300415,0.042061999440193176,3.5822269916534424,0.12962399423122406,132.2454376220703,0.5936980247497559,109.88674926757812,0.5620239973068237,0.22200900316238403,10.660545349121094,44.054161071777344,648.8736572265625,565.7509765625,66011.4765625,0.38154301047325134,35.31523132324219,0.16803699731826782,8.094186782836914,0.9511619806289673,31.72947120666504,3214.244140625,1.6127500534057617,16.901479721069336,95.33878326416016,14.482552528381348,6.000000212225132e-06,168.23606872558594,2.4688780307769775,0.11741600185632706,0.0002119999990100041,0.9993860125541687,0.03906499966979027,3.1943109035491943,0.12448199838399887,125.22046661376953,0.5703160166740417,116.38565063476562,0.582955002784729,0.23716099560260773,11.015572547912598,46.506019592285156,668.4983520507812,585.4832153320312,68515.7578125,0.40935200452804565,36.96937942504883,0.17992599308490753,8.490839958190918,0.9943199753761292,32.88594055175781,3330.005859375,1.7303329706192017,17.793903350830078,98.40848541259766,14.925268173217773,7.000000096013537e-06,183.95811462402344,2.564016103744507,0.1191760003566742,0.00021899999410379678,1.000372052192688,0.04176799952983856,3.543562889099121,0.12888799607753754,131.64894104003906,0.5936560034751892,88459812,449048347,65427151,167589952,447464945,1899990157,1983792648,33748230056,11812814,52429235,1914940616,227938545,119811851,491697243,15214447092,16005145,359156924,735964372,42455750,437338728,7398400404,52165141,289741311,9,64371464433,62716219,574775158,91632139,46037391,1534570775
2024-04-06,118.64187622070312,0.5843380093574524,0.23388400673866272,11.11037826538086,48.19573974609375,695.160400390625,585.966796875,68896.109375,0.41791900992393494,37.1507453918457,0.18595099449157715,8.494186401367188,1.0205509662628174,33.507850646972656,3354.183837890625,1.693753957748413,17.57422637939453,101.50172424316406,15.363120079040527,7.000000096013537e-06,178.91534423828125,2.6496729850769043,0.11965300142765045,0.0002209999947808683,1.000223994255066,0.04152899980545044,3.57413911819458,0.1292410045862198,131.86219787597656,0.5933399796485901,121.34285736083984,0.5883229970932007,0.23578600585460663,11.175848007202148,48.717166900634766,714.0624389648438,590.6022338867188,69629.6015625,0.4352779984474182,37.4643440246582,0.1876859962940216,8.547804832458496,1.0239499807357788,33.559574127197266,3397.592529296875,1.7123080492019653,17.657634735107422,102.31310272216797,15.557929039001465,7.000000096013537e-06,179.69752502441406,2.6992390155792236,0.11989899724721909,0.0002229999954579398,1.0007150173187256,0.04196799919009209,3.579524040222168,0.12978599965572357,132.6934356689453,0.5981910228729248,113.33338165283203,0.5732830166816711,0.22843000292778015,10.867070198059082,45.135780334472656,657.74267578125,575.9175415039062,67491.71875,0.40484100580215454,35.84586715698242,0.1767899990081787,8.344802856445312,0.9881749749183655,32.78971481323242,3308.9833984375,1.6632139682769775,17.293745040893555,97.30354309082031,15.116101264953613,7.000000096013537e-06,173.8743133544922,2.5826690196990967,0.11782000213861465,0.00021600000036414713,0.999646008014679,0.040146999061107635,3.1973938941955566,0.12713700532913208,126.70378875732422,0.5862939953804016,113.90618133544922,0.5748410224914551,0.22976799309253693,10.907185554504395,45.38042449951172,657.848876953125,578.9669189453125,67840.5703125,0.4135969877243042,35.969810485839844,0.1775210052728653,8.38903522491455,0.9917669892311096,33.15645217895508,3318.86474609375,1.6705889701843262,17.347497940063477,98.04320526123047,15.26522445678711,7.000000096013537e-06,174.5015106201172,2.589128017425537,0.11796600371599197,0.00021699999342672527,1.0003010034561157,0.04037800058722496,3.22224497795105,0.1275320053100586,126.76004791259766,0.5875229835510254,138264886,255666150,29024108,94168950,508811240,1612294144,1328988130,19967785809,11712152,46634266,1620171667,156072071,77271436,195826881,8956926798,9183018,215699150,496165238,25705162,268995696,4672922789,96852153,189209397,9,41022568112,43378027,383811656,52171448,35975653,871610029
2024-04-07,122.8169174194336,0.5894740223884583,0.23543299734592438,11.08511734008789,49.387210845947266,684.9078369140625,584.1021728515625,69362.5546875,0.4464629888534546,37.45729446411133,0.19910800457000732,8.70672607421875,1.0302059650421143,33.89302062988281,3453.49462890625,1.7166670560836792,17.922143936157227,101.17562866210938,15.404393196105957,7.000000096013537e-06,179.6498565673828,2.683887004852295,0.12054400146007538,0.00022200000239536166,0.9999240040779114,0.04250599816441536,3.7664198875427246,0.12933899462223053,131.3164825439453,0.59483402967453,122.9395523071289,0.595881998538971,0.23725900053977966,11.233468055725098,49.428462982177734,708.3209838867188,590.8859252929688,70284.4296875,0.4620620012283325,37.94514465332031,0.2048110067844391,8.737574577331543,1.0409679412841797,34.73286437988281,3458.50830078125,1.738908052444458,17.935413360595703,105.6772689819336,15.500848770141602,7.999999979801942e-06,182.5382080078125,2.7018749713897705,0.12094900012016296,0.00022499999613501132,1.0006580352783203,0.04334099963307381,3.896522045135498,0.13029499351978302,135.30096435546875,0.6017420291900635,118.46250915527344,0.5826889872550964,0.23243899643421173,10.945846557617188,47.94411849975586,675.7245483398438,578.7191162109375,68851.6328125,0.41701000928878784,36.91900634765625,0.18580299615859985,8.467881202697754,1.0179500579833984,33.320518493652344,3346.11474609375,1.6897560358047485,17.51726722717285,100.43559265136719,15.191713333129883,7.000000096013537e-06,177.0657958984375,2.630908966064453,0.11962799727916718,0.00022000000171829015,0.999455988407135,0.04152800142765045,3.4645230770111084,0.12808099389076233,128.56170654296875,0.5904719829559326,118.64265441894531,0.5843790173530579,0.23388400673866272,11.110274314880371,48.19573974609375,695.160400390625,585.966796875,68897.109375,0.41791900992393494,37.1507453918457,0.18594899773597717,8.493988990783691,1.0205509662628174,33.507850646972656,3354.2138671875,1.693753957748413,17.57422637939453,101.49998474121094,15.363120079040527,7.000000096013537e-06,178.91534423828125,2.6496729850769043,0.11965300142765045,0.0002209999947808683,1.0002249479293823,0.04152899980545044,3.57413911819458,0.12924200296401978,131.86219787597656,0.5933409929275513,79989773,307767311,35572315,111140100,328806120,715347978,1374676397,21204930369,15189780,45904139,2643420654,184130993,83771216,252726864,9931108526,10509690,236284729,581333824,22723043,547336145,1854793003,30111402,184551685,9,45028594985,52028081,567277472,55691799,43005732,924956309
2024-04-08,129.08387756347656,0.6141589879989624,0.24549600481987,11.30507755279541,49.883567810058594,680.6610107421875,586.9009399414062,71631.359375,0.4678780138492584,39.192562103271484,0.20263999700546265,9.044649124145508,1.099228024482727,35.705177307128906,3695.292724609375,1.7366130352020264,18.100648880004883,103.3110580444336,21.77728843688965,7.999999979801942e-06,180.78477478027344,2.9042139053344727,0.12301500141620636,0.00026500000967644155,1.0001660585403442,0.04677300155162811,4.199955940246582,0.1333550065755844,136.7606658935547,0.6154900193214417,129.70704650878906,0.6158120036125183,0.2473520040512085,11.399018287658691,50.75939178466797,709.4932250976562,600.8928833007812,72715.359375,0.4747369885444641,39.49821472167969,0.20869000256061554,9.081189155578613,1.1345200538635254,35.861427307128906,3727.616455078125,1.756250023841858,18.651395797729492,105.84207916259766,21.79046058654785,7.999999979801942e-06,184.30287170410156,2.9225730895996094,0.12341299653053284,0.00026699999580159783,1.0009870529174805,0.047616999596357346,4.314036846160889,0.134319007396698,136.7606658935547,0.6260390281677246,121.49308776855469,0.5803520083427429,0.2309200018644333,10.929208755493164,48.33984375,680.1904296875,577.9833374023438,69064.2421875,0.4339739978313446,37.05680465698242,0.19588500261306763,8.577800750732422,1.0088950395584106,33.170021057128906,3409.51171875,1.6888270378112793,17.570819854736328,99.91136932373047,15.096268653869629,7.000000096013537e-06,175.58998107910156,2.626418113708496,0.12052000313997269,0.0002209999947808683,0.9993879795074463,0.04145900160074234,3.6420090198516846,0.1277579963207245,130.27572631835938,0.5891029834747314,122.8169174194336,0.5894719958305359,0.23543299734592438,11.08515453338623,49.38671112060547,684.9075927734375,584.1021728515625,69362.5546875,0.44644099473953247,37.45729446411133,0.19910599291324615,8.70672607421875,1.0302059650421143,33.89302062988281,3453.498779296875,1.7166670560836792,17.92213249206543,101.1756362915039,15.404393196105957,7.000000096013537e-06,179.65069580078125,2.683887004852295,0.12054400146007538,0.00022200000239536166,0.9999309778213501,0.04250599816441536,3.7664198875427246,0.12933899462223053,131.3164825439453,0.5948349833488464,99113395,442630355,55234800,153433046,488704448,884595693,1739232272,37261432669,13229954,63888313,2106344172,255986859,177007088,377368567,19055143129,12648292,411741273,706651161,759514309,633183370,2744377905,69061578,307149715,8,69769294376,160403289,651712192,99555660,56297846,2016910258
2024-04-09,126.0339126586914,0.5918930172920227,0.23180000483989716,10.835424423217773,46.47019577026367,672.5899047851562,580.830322265625,69139.015625,0.3989880084991455,37.014671325683594,0.18900099396705627,8.660052299499512,1.0675740242004395,32.78030776977539,3505.163330078125,1.6524289846420288,17.36273765563965,97.49812316894531,18.82456398010254,7.000000096013537e-06,172.4136199951172,2.868446111679077,0.1210779994726181,0.00020799999765586108,0.999763011932373,0.043554000556468964,3.5880370140075684,0.13216300308704376,133.52101135253906,0.6138169765472412,133.6083526611328,0.623212993144989,0.2460090070962906,11.318263053894043,49.94405746459961,694.4515991210938,589.666748046875,71742.5078125,0.47469601035118103,39.39742660522461,0.20324300229549408,9.102187156677246,1.1323109865188599,35.751487731933594,3724.92236328125,1.7462940216064453,18.161100387573242,103.38558959960938,22.426462173461914,7.999999979801942e-06,180.82568359375,3.0881190299987793,0.12309499830007553,0.0018019999843090773,1.0009520053863525,0.046950001269578934,4.20512580871582,0.13673800230026245,139.79989624023438,0.6412580013275146,125.32471466064453,0.5913619995117188,0.2309570014476776,10.778273582458496,46.39487838745117,659.240234375,574.1403198242188,68212.921875,0.397040992975235,36.91521453857422,0.18636099994182587,8.638287544250488,1.0637530088424683,32.6788215637207,3455.107666015625,1.6353609561920166,17.280458450317383,96.7442626953125,18.7633056640625,7.000000096013537e-06,169.36776733398438,2.8324930667877197,0.1204179972410202,0.00020700000459328294,0.9992799758911133,0.043393999338150024,3.5434629917144775,0.13090500235557556,130.1488494873047,0.6024519801139832,129.08387756347656,0.6141589879989624,0.24549600481987,11.30507755279541,49.883575439453125,680.7141723632812,586.9009399414062,71632.5,0.4678780138492584,39.192562103271484,0.20263999700546265,9.044662475585938,1.099228024482727,35.705177307128906,3695.341796875,1.7366130352020264,18.100597381591797,103.3110580444336,21.77728843688965,7.999999979801942e-06,180.77951049804688,2.9042139053344727,0.12301500141620636,0.00026500000967644155,1.000169038772583,0.04677300155162811,4.199955940246582,0.1333550065755844,136.7606658935547,0.6154900193214417,154158428,510684784,56425210,156551037,437892500,942180380,1988165022,36426900409,17693678,64138993,2078490138,301146995,213280188,350413058,18279773833,13342773,351149960,593234437,603699118,552447916,2688188866,170197869,297865516,334,70338237086,85801019,579210315,127975884,56606307,2423935496
2024-04-10,128.23216247558594,0.5862550139427185,0.2305230051279068,10.81077766418457,47.31169509887695,629.482421875,610.0839233398438,70587.8828125,0.394212007522583,36.96943664550781,0.19998399913311005,8.418901443481445,1.059121012687683,33.4969596862793,3543.737060546875,1.5946940183639526,17.42534637451172,96.69976043701172,21.791337966918945,7.000000096013537e-06,173.43736267089844,3.0350959300994873,0.11920599639415741,0.0002119999990100041,1.0001169443130493,0.046500999480485916,3.6249160766601562,0.12965300679206848,133.58201599121094,0.6175609827041626,129.1628875732422,0.5934380292892456,0.2328130006790161,10.870949745178223,47.96779251098633,672.7896118164062,610.4829711914062,71093.4296875,0.40275800228118896,37.18083572387695,0.20167599618434906,8.686888694763184,1.0780459642410278,33.56226348876953,3561.516357421875,1.6711620092391968,17.567617416381836,98.1346435546875,21.80754852294922,7.000000096013537e-06,175.32261657714844,3.088874101638794,0.12390399724245071,0.0018119999440386891,1.0008620023727417,0.04655800014734268,3.683845043182373,0.13216400146484375,136.72561645507812,0.6196969747543335,122.45726776123047,0.5648109912872314,0.2199230045080185,10.442922592163086,45.674949645996094,603.3048706054688,574.46142578125,67503.5625,0.3741370141506195,35.53611755371094,0.1817619949579239,8.192951202392578,1.0132230520248413,31.731674194335938,3415.180419921875,1.531816005706787,16.989839553833008,94.45733642578125,18.601734161376953,7.000000096013537e-06,163.81312561035156,2.6603329181671143,0.11794199794530869,0.00020399999630171806,0.999239981174469,0.04257600009441376,3.314915895462036,0.12650300562381744,130.3491973876953,0.598688006401062,126.0339126586914,0.5918939709663391,0.23180599510669708,10.835227012634277,46.470481872558594,672.588134765625,580.830322265625,69140.2421875,0.3989880084991455,37.013668060302734,0.18900099396705627,8.660017013549805,1.0675749778747559,32.78030776977539,3505.156005859375,1.652385950088501,17.36273765563965,97.49812316894531,18.82456398010254,7.000000096013537e-06,172.4142608642578,2.868446111679077,0.1210779994726181,0.00020799999765586108,0.9997550249099731,0.04355499893426895,3.588015079498291,0.13216400146484375,133.52101135253906,0.6138259768486023,163473969,504006711,61780036,170983793,530754231,1161061008,1654268255,38318601774,17059295,56154462,2662343295,300776050,150777394,297131185,16872482726,13095082,369699835,571530949,437133466,583467843,3344074648,84187286,411323271,18,68657000944,108433888,621066368,103040259,45282439,2345474173
2024-04-11,117.84458923339844,0.5861909985542297,0.22799800336360931,10.755186080932617,46.05759811401367,614.3172607421875,604.893798828125,70060.609375,0.3929010033607483,36.866966247558594,0.19401100277900696,8.379441261291504,1.117535948753357,33.76454162597656,3505.247802734375,1.7719390392303467,17.550020217895508,98.68910217285156,22.025585174560547,7.000000096013537e-06,172.5763702392578,2.901547908782959,0.1204029992222786,0.0002099999983329326,1.0005500316619873,0.04819199815392494,3.4592831134796143,0.13030000030994415,133.36915588378906,0.6088799834251404,131.90147399902344,0.5938820242881775,0.23443299531936646,10.941591262817383,47.482181549072266,629.467529296875,617.4686279296875,71256.234375,0.40917301177978516,37.478187561035156,0.20311999320983887,8.515911102294922,1.1300009489059448,34.55160903930664,3616.1943359375,1.8486319780349731,17.611204147338867,99.80048370361328,23.699697494506836,7.999999979801942e-06,176.2355194091797,3.094705104827881,0.12049199640750885,0.00021399999968707561,1.0012069940567017,0.049153998494148254,3.8441390991210938,0.13135899603366852,135.80946350097656,0.6208890080451965,115.72702026367188,0.5773509740829468,0.22690099477767944,10.610739707946777,45.679466247558594,601.0624389648438,592.6021728515625,69571.8125,0.38575199246406555,36.32545471191406,0.19044199585914612,8.201009750366211,1.0522539615631104,33.23381042480469,3477.171142578125,1.5528680086135864,17.03974723815918,95.04449462890625,21.27909278869629,7.000000096013537e-06,170.3934326171875,2.867820978164673,0.11897499859333038,0.00020900000527035445,0.9993090033531189,0.04553300142288208,3.4325709342956543,0.12833599746227264,132.00755310058594,0.6036580204963684,128.23484802246094,0.5862540006637573,0.2305230051279068,10.810779571533203,47.31169509887695,629.467529296875,610.0839233398438,70575.734375,0.394212007522583,36.96943664550781,0.19998399913311005,8.418827056884766,1.059121012687683,33.4969596862793,3543.4521484375,1.5946940183639526,17.42537498474121,96.70042419433594,21.791337966918945,7.000000096013537e-06,173.43736267089844,3.0350959300994873,0.11920599639415741,0.0002119999990100041,1.0000070333480835,0.046500999480485916,3.6249160766601562,0.12965300679206848,133.53347778320312,0.617559015750885,157859256,341309183,46521040,121139518,371204369,531145133,1299527568,30153382941,8764189,50394093,2179869259,220806144,189757692,280484300,14076734489,36873371,266199104,533522657,620542319,721632749,2712334365,79221689,276293638,18,57625638532,157927865,457436549,67600788,42712494,1218887360
